"stratum_number","Lon","Lat","Area_in_survey_km2","EPU"
8770,-78.113521168677,32.7708008771788,5.5570103155709,"Other"
8600,-78.0948367927968,32.7883720308061,0.290650242388699,"Other"
8770,-78.084549110357,32.7723900418565,13.4289657576079,"Other"
8770,-78.045412646525,32.7748712899961,13.7196160000172,"Other"
8770,-78.0060561430863,32.7770001301387,13.7196159999828,"Other"
8770,-77.9666975000846,32.7791146572496,13.7196160000103,"Other"
8770,-77.9273367317735,32.7812148703304,13.7196160000034,"Other"
8770,-77.887973852411,32.7833007683897,13.7196159999966,"Other"
8770,-77.8486088762598,32.7853723504424,13.7196160000172,"Other"
8770,-77.8092418175871,32.7874296155099,13.7196159999966,"Other"
8770,-77.7698726906648,32.7894725626204,13.7196160000172,"Other"
8770,-77.7305015097694,32.7915011908086,13.7196159999828,"Other"
8770,-77.6911282891816,32.7935154991159,13.7196160000172,"Other"
8770,-77.6517530431869,32.7955154865899,13.7196159999966,"Other"
8770,-77.6123757860751,32.7975011522852,13.7196159999966,"Other"
8770,-77.5729965321403,32.799472495263,13.7196160000034,"Other"
8770,-77.5336152956811,32.8014295145908,13.7196160000103,"Other"
8770,-77.4942320910005,32.8033722093429,13.7196160000172,"Other"
8770,-77.4549792808891,32.8054019261397,13.6252239489119,"Other"
8770,-77.4216129985714,32.8140277431147,6.31394143217261,"Other"
8770,-77.3944395935763,32.8237787473694,0.134723839388544,"Other"
8600,-78.1914717892218,32.8122554086244,1.11363770077432,"Other"
8600,-78.1641106547627,32.8035103704373,11.9143634724586,"Other"
8600,-78.1266695529592,32.8039829929663,13.7196160000034,"Other"
8600,-78.0874742427695,32.8062662516756,13.5972741846773,"Other"
8770,-78.0680030204198,32.7922787519709,0.122341815305456,"Other"
8600,-78.0520352652463,32.8204204715781,2.80896429372457,"Other"
8770,-78.0468723457881,32.8051610483121,10.9106517062789,"Other"
8600,-78.0268221711508,32.8249887180987,0.146730904105461,"Other"
8770,-78.0083587330752,32.8102575201891,13.5728850958635,"Other"
8770,-77.9691807349622,32.812530125382,13.7196159999966,"Other"
8770,-77.9298031746956,32.8146311129284,13.7196159999897,"Other"
8770,-77.8904235006673,32.8167177802548,13.7196159999828,"Other"
8770,-77.8510417271581,32.8187901263739,13.7196160000034,"Other"
8770,-77.8116578684536,32.8208481503054,13.7196159999828,"Other"
8770,-77.7722719388436,32.8228918510755,13.7196160000034,"Other"
8770,-77.7328839526227,32.8249212277167,13.719615999969,"Other"
8770,-77.69349392409,32.8269362792685,13.7196160000034,"Other"
8770,-77.654101867549,32.8289370047768,13.7196159999828,"Other"
8770,-77.6147077973076,32.8309234032941,13.7196159999828,"Other"
8770,-77.5753117276782,32.8328954738796,13.7196159999897,"Other"
8770,-77.5359136729777,32.8348532155991,13.7196159999966,"Other"
8770,-77.4965136475271,32.836796627525,13.7196160000034,"Other"
8770,-77.457111665652,32.8387257087364,13.719615999969,"Other"
8770,-77.4177077416821,32.8406404583188,13.7196160000034,"Other"
8770,-77.3807844153503,32.8453051807152,10.9110523739137,"Other"
8770,-77.3499234421762,32.8549501123078,2.51178209932318,"Other"
8590,-78.2314803074153,32.8457330689549,0.351143995102682,"Other"
8590,-78.2109967724774,32.8437956578102,4.50258359385023,"Other"
8600,-78.1998260250434,32.8297969462913,5.95802286831426,"Other"
8590,-78.1857443582011,32.8492172402212,0.316131560598895,"Other"
8600,-78.1682014544959,32.8348900688808,13.4034844393977,"Other"
8600,-78.1292221132907,32.8373932644033,13.7196160000172,"Other"
8600,-78.0898363555945,32.839552319343,13.7196159999966,"Other"
8600,-78.0504484242727,32.8416970528779,13.7196160000172,"Other"
8600,-78.012716204491,32.8459678748069,11.6919855976577,"Other"
8770,-78.0014975864532,32.8314868616098,2.02763040232504,"Other"
8600,-77.9809457499098,32.8538419492464,4.27788701427717,"Other"
8770,-77.9674613313519,32.8423652524339,9.44172898573318,"Other"
8770,-77.9322717313797,32.8480453149326,13.7196160000034,"Other"
8770,-77.8928752484048,32.85013275276,13.7196159999966,"Other"
8770,-77.8534766632524,32.8522058641715,13.7196160000172,"Other"
8770,-77.814075990226,32.8542646481844,13.7196159999966,"Other"
8770,-77.7746732436337,32.856309103823,13.7196160000172,"Other"
8770,-77.7352684377884,32.8583392301181,13.7196159999828,"Other"
8770,-77.6958615870072,32.860355026107,13.7196160000172,"Other"
8770,-77.6564527056118,32.8623564908337,13.7196159999966,"Other"
8770,-77.6170418079285,32.8643436233489,13.7196159999966,"Other"
8770,-77.5776289082878,32.8663164227098,13.7196160000034,"Other"
8770,-77.5382140210247,32.8682748879803,13.7196160000103,"Other"
8770,-77.4987971604787,32.8702190182309,13.7196160000172,"Other"
8770,-77.4593783409934,32.8721488125387,13.7196159999828,"Other"
8770,-77.4199575769169,32.8740642699877,13.7196160000172,"Other"
8770,-77.3805348826015,32.8759653896682,13.7196159999966,"Other"
8770,-77.341526140458,32.8781915592238,13.3947902342896,"Other"
8770,-77.3053541414305,32.8868499741246,7.1720602937942,"Other"
8770,-77.2773094628622,32.8940898176914,0.915103944399845,"Other"
8580,-78.2715174070553,32.8792041331719,0.016403941398458,"Other"
8580,-78.2665230501406,32.8779069037295,0.353188259503663,"Other"
8590,-78.2437443487997,32.8678355649417,8.21815802419689,"Other"
8590,-78.2105754094262,32.8664388169063,13.7196160000034,"Other"
8590,-78.1737952000503,32.8709473700348,11.1607652594096,"Other"
8600,-78.1597576073304,32.8585096835708,2.55885074058696,"Other"
8590,-78.1419961765505,32.8817545733673,2.54236318377612,"Other"
8600,-78.1294521502705,32.868310407068,11.1772528162411,"Other"
8600,-78.0923742943611,32.8729613508348,13.7196159999966,"Other"
8600,-78.0529695507808,32.8751068769551,13.7196160000172,"Other"
8600,-78.0135626450812,32.8772380754462,13.7196159999828,"Other"
8600,-77.9743873458905,32.879543211745,13.5438228844987,"Other"
8770,-77.9561465893531,32.8648714377396,0.175793115511604,"Other"
8600,-77.9377791814374,32.8870078542163,8.59245143742314,"Other"
8770,-77.9296527131887,32.8721554754312,5.12716456258031,"Other"
8600,-77.9027883613865,32.896541107817,1.99103763418994,"Other"
8770,-77.8940628500824,32.8813398130086,11.7285783658066,"Other"
8600,-77.8749427057099,32.9009501968385,0.038319800284136,"Other"
8770,-77.8558604465206,32.8855768292871,13.6812961997331,"Other"
8770,-77.8164961855646,32.8876791183133,13.7196159999966,"Other"
8770,-77.7770766076775,32.8897243300315,13.7196160000172,"Other"
8770,-77.7376549678904,32.8917552071832,13.7196159999828,"Other"
8770,-77.698231280539,32.8937717488037,13.7196160000172,"Other"
8770,-77.6588055599631,32.8957739539349,13.7196159999966,"Other"
8770,-77.6193778205072,32.8977618216257,13.7196159999966,"Other"
8770,-77.5799480765202,32.8997353509314,13.7196160000034,"Other"
8770,-77.5405163423552,32.9016945409139,13.7196160000103,"Other"
8770,-77.50108263237,32.9036393906419,13.7196160000172,"Other"
8770,-77.4616469609265,32.9055698991907,13.7196159999828,"Other"
8770,-77.4222093423912,32.9074860656422,13.7196160000172,"Other"
8770,-77.3827697911344,32.909387889085,13.7196159999966,"Other"
8770,-77.3433283215312,32.9112753686144,13.7196160000172,"Other"
8770,-77.3038849479605,32.9131485033323,13.7196159999828,"Other"
8770,-77.2664790337784,32.9167352941966,11.839302287594,"Other"
8770,-77.2352322895532,32.927272886032,2.78895036547616,"Other"
8580,-78.2843000585686,32.9009068450498,6.36081193674821,"Other"
8580,-78.2569010221151,32.9009776564011,9.55311166770762,"Other"
8590,-78.2426677879866,32.8899873575156,4.16650433231653,"Other"
8580,-78.2288938353464,32.913441567303,0.544195924775075,"Other"
8590,-78.2125163206409,32.8992821543406,13.1754200752422,"Other"
8590,-78.1737509978645,32.9020327206165,13.7196160000103,"Other"
8590,-78.1345942374337,32.9044135579998,13.5248960756095,"Other"
8600,-78.1162459248857,32.8899284416709,0.194719924421508,"Other"
8590,-78.1013667862637,32.9131022098902,6.23259676266734,"Other"
8600,-78.0895429158509,32.9007626688968,7.48701923734301,"Other"
8590,-78.0745937308713,32.9233571253112,0.075341063549873,"Other"
8600,-78.0553874079706,32.9084329141975,13.6442749364812,"Other"
8600,-78.0160691043735,32.9106466621324,13.7196159999966,"Other"
8600,-77.9766432187614,32.9127643154032,13.7196160000241,"Other"
8600,-77.9372151968985,32.9148676338082,13.7196160000172,"Other"
8600,-77.8977850531153,32.9169566163477,13.7196160000103,"Other"
8600,-77.8601633622788,32.9211922719821,11.6174662197394,"Other"
8770,-77.8483461057184,32.9070899468761,2.10214978029162,"Other"
8600,-77.8315493357738,32.9314582043804,2.10092203623919,"Other"
8770,-77.8166342756875,32.9192174317666,11.6186939637712,"Other"
8770,-77.7794820336215,32.9231375388754,13.719616000031,"Other"
8770,-77.7400435455573,32.9251691680883,13.7196159999966,"Other"
8770,-77.7006030072957,32.9271864565366,13.719616000031,"Other"
8770,-77.6611604331949,32.9291894032604,13.7196160000103,"Other"
8770,-77.6217158376176,32.9311780073065,13.7196160000103,"Other"
8770,-77.5822692349309,32.9331522677282,13.7196160000172,"Other"
8770,-77.5428206395064,32.9351121835857,13.7196160000241,"Other"
8770,-77.50337006572,32.9370577539457,13.719616000031,"Other"
8770,-77.463917527952,32.9389889778817,13.7196159999966,"Other"
8770,-77.4244630405872,32.9409058544736,13.719616000031,"Other"
8770,-77.3850066180142,32.9428083828082,13.7196160000103,"Other"
8770,-77.3455482746265,32.944696561979,13.719616000031,"Other"
8770,-77.3060880248213,32.946570391086,13.7196159999966,"Other"
8770,-77.2666258830003,32.9484298692362,13.7196160000241,"Other"
8770,-77.2274677245613,32.9505202938931,13.487510331994,"Other"
8770,-77.1908315348432,32.9584458383754,7.95593959674892,"Other"
8770,-77.158736415423,32.9663143079263,1.82027932366426,"Other"
7670,-78.7958994725868,32.9157847210159,0.008258185437492,"Other"
8580,-78.324339707441,32.9343042470508,4.23817761710639,"Other"
8580,-78.2944740764944,32.9289577486176,13.6060887052299,"Other"
8580,-78.2551883845496,32.9310415204615,13.7196159999862,"Other"
8580,-78.2164861848604,32.9340449481913,12.9836993588846,"Other"
8590,-78.2029244203413,32.919157556411,0.735916641094707,"Other"
8580,-78.1768294565019,32.9386416033539,11.0664985091069,"Other"
8590,-78.1742305876855,32.9220660802248,2.65311749086555,"Other"
8580,-78.1399293466116,32.9447905642784,7.36233883260905,"Other"
8590,-78.1333760464578,32.9292979454703,6.35727716738405,"Other"
8580,-78.1073497264409,32.951761995921,2.12079384183073,"Other"
8590,-78.0956476380321,32.9375815968112,11.5988221581417,"Other"
8590,-78.0612395758965,32.9451137330161,10.2577238929938,"Other"
8600,-78.0484727802828,32.93245927182,3.46189210699933,"Other"
8590,-78.0322344734341,32.9557952463907,1.40158279417548,"Other"
8600,-78.017023619773,32.9427175767701,12.3180332057831,"Other"
8600,-77.9791349822089,32.946171671167,13.7196159999862,"Other"
8600,-77.9396901111767,32.9482757690187,13.7196159999793,"Other"
8600,-77.9002431154956,32.9503655257732,13.7196159999724,"Other"
8600,-77.860794009519,32.9524409404353,13.7196159999931,"Other"
8600,-77.8218787137636,32.9549599559008,13.2811354863,"Other"
8770,-77.8051101556523,32.9406422740232,0.438480513672383,"Other"
8600,-77.7843514072434,32.9625489233148,8.43900318213556,"Other"
8770,-77.7779547147978,32.9469594094925,5.28061281785754,"Other"
8600,-77.7521833253683,32.9702459963755,2.3287278625079,"Other"
8770,-77.7404408897077,32.9561966275174,11.3908881374507,"Other"
8770,-77.702976769892,32.9605991584901,13.7196159999931,"Other"
8770,-77.6635173279036,32.9626028479963,13.7196159999724,"Other"
8770,-77.6240558618377,32.9645921895791,13.7196159999724,"Other"
8770,-77.5845923860799,32.9665671822901,13.7196159999793,"Other"
8770,-77.5451269150198,32.9685278251874,13.7196159999862,"Other"
8770,-77.505659463052,32.9704741173358,13.7196159999931,"Other"
8770,-77.4661900445749,32.9724060578069,13.7196159999586,"Other"
8770,-77.4267186739916,32.9743236456789,13.7196159999931,"Other"
8770,-77.3872453657093,32.9762268800367,13.7196159999724,"Other"
8770,-77.3477701341396,32.9781157599718,13.7196159999931,"Other"
8770,-77.3082929936983,32.9799902845825,13.7196159999586,"Other"
8770,-77.2688139588054,32.9818504529738,13.7196159999862,"Other"
8770,-77.2293330438849,32.9836962642575,13.7196159999793,"Other"
8770,-77.1898502633654,32.9855277175518,13.7196159999724,"Other"
8770,-77.1507842521661,32.9876901964136,13.3906299045657,"Other"
8770,-77.1149686865058,32.9960306397833,7.19315232107766,"Other"
8770,-77.0890881801334,33.0047022754758,0.303263048784405,"Other"
7670,-78.8029840214757,32.936763213444,7.09807169393034,"Other"
7670,-78.7859824150872,32.9422637937794,1.82186524236548,"Other"
8580,-78.36443476129,32.9677613840022,2.52310724547896,"Other"
8580,-78.3359418928035,32.9606763702986,13.070638668936,"Other"
8580,-78.2972444522232,32.9622216470759,13.7196159999828,"Other"
8580,-78.2578002535514,32.9644412596302,13.7196160000103,"Other"
8580,-78.2183538126935,32.9666465340632,13.7196160000034,"Other"
8580,-78.1789051439829,32.9688374693247,13.7196159999966,"Other"
8580,-78.1394542617581,32.971014064371,13.7196160000172,"Other"
8580,-78.1003462802897,32.9734444498196,13.4602885055126,"Other"
8590,-78.0820891696395,32.9592735361811,0.259327494483952,"Other"
8580,-78.0648360804648,32.9819628517645,7.28663047343751,"Other"
8590,-78.0556861337372,32.9678044981951,6.43298552657974,"Other"
8580,-78.0382229784976,32.9913418990218,0.338926279446999,"Other"
8590,-78.0215858756867,32.9779433778562,12.5568592782831,"Other"
8600,-78.0064561492882,32.964355831014,0.82383044225267,"Other"
8590,-77.9849243003054,32.9866939043756,7.32324058858357,"Other"
8600,-77.977855450973,32.9714283588325,6.39637541142678,"Other"
8590,-77.9541926556433,32.9944834645032,1.35035781823231,"Other"
8600,-77.940854121539,32.9802846812424,12.3692581817711,"Other"
8600,-77.9027032881717,32.9837724325251,13.7196159999966,"Other"
8600,-77.8632373132283,32.9858486174019,13.7196160000172,"Other"
8600,-77.8237692396507,32.9879104539537,13.7196159999966,"Other"
8600,-77.78429908182,32.9899579411967,13.7196160000172,"Other"
8600,-77.744943909212,32.9920852649597,13.6341081344741,"Other"
8770,-77.7261698967943,32.9770099509,0.085507865508619,"Other"
8600,-77.7075673927929,32.9982133129932,9.90865226311515,"Other"
8770,-77.6995933701407,32.9830802561152,3.81096373690209,"Other"
8600,-77.6738599504541,33.0066699261457,3.33448694499041,"Other"
8770,-77.663312586606,32.9925929669693,10.3851290550061,"Other"
8770,-77.6263978957503,32.9980043776378,13.7196159999966,"Other"
8770,-77.5869175325314,32.999980103813,13.7196160000034,"Other"
8770,-77.5474351714416,33.0019414749168,13.7196160000103,"Other"
8770,-77.5079508268936,33.0038884900119,13.7196160000172,"Other"
8770,-77.4684645133045,33.0058211481681,13.7196159999828,"Other"
8770,-77.4289762450955,33.0077394484616,13.7196160000172,"Other"
8770,-77.3894860366923,33.0096433899756,13.7196159999966,"Other"
8770,-77.3499939025248,33.0115329717997,13.7196160000172,"Other"
8770,-77.3104998570274,33.0134081930304,13.7196159999828,"Other"
8770,-77.2710039146383,33.0152690527709,13.7196160000103,"Other"
8770,-77.2315060898002,33.017115550131,13.7196160000034,"Other"
8770,-77.1920063969598,33.0189476842273,13.7196159999966,"Other"
8770,-77.152504850568,33.0207654541832,13.7196160000172,"Other"
8770,-77.1130014650798,33.0225688591288,13.7196159999966,"Other"
8770,-77.0779892934424,33.0274688662629,9.59674667345483,"Other"
8770,-77.0525104056831,33.0399915544899,0.207486849029753,"Other"
7670,-78.8403005127473,32.9713475563771,3.11984633179192,"Other"
7670,-78.8124739741578,32.9656210278992,13.5713654800193,"Other"
7670,-78.7818228797634,32.9692291484364,7.55441975254171,"Other"
8580,-78.4045520922786,33.0012224000334,1.24219093474692,"Other"
8580,-78.3770337397133,32.9926948742861,12.0866175362952,"Other"
8580,-78.3393342133104,32.9933837786889,13.7196160000172,"Other"
8580,-78.2998754187337,32.9956185573998,13.7196159999828,"Other"
8580,-78.2604143647399,32.9978389938165,13.7196160000103,"Other"
8580,-78.2209510656756,33.0000450868802,13.7196160000034,"Other"
8580,-78.1814855358927,33.0022368355384,13.7196159999966,"Other"
8580,-78.1420177897478,33.0044142387454,13.7196160000172,"Other"
8580,-78.1025478416023,33.0065772954623,13.7196159999966,"Other"
8580,-78.0630757058227,33.0087260046564,13.7196160000172,"Other"
8580,-78.0262048172557,33.0132348324758,11.1342812216348,"Other"
8590,-78.012388114012,33.0006357270329,2.58533477834799,"Other"
8580,-77.996067840285,33.0241426930908,2.00864359331796,"Other"
8590,-77.9820762667765,33.0110661980107,11.7109724066924,"Other"
8590,-77.9451569838104,33.0155240549186,13.3020285054377,"Other"
8600,-77.9283786543587,33.0011448094076,0.417587494565704,"Other"
8590,-77.9084623061033,33.0236552479568,7.80235216714508,"Other"
8600,-77.9008181521555,33.0086354055868,5.91726383285147,"Other"
8590,-77.8770509910802,33.0317628102097,1.59328382772181,"Other"
8600,-77.8641888606103,33.017611155023,12.1263321722954,"Other"
8600,-77.8261977559496,33.0213169048669,13.7196159999966,"Other"
8600,-77.7867107093907,33.0233651530531,13.7196160000172,"Other"
8600,-77.7472215902997,33.0253990456969,13.7196159999828,"Other"
8600,-77.7077304130852,33.0274185818258,13.7196160000172,"Other"
8600,-77.6682586019957,33.029440220667,13.7050236942619,"Other"
8770,-77.6481582500613,33.0140569961449,0.014592305734608,"Other"
8600,-77.6318746218344,33.0359116639158,9.34330790226474,"Other"
8770,-77.6220532901944,33.021813118715,4.37630809773181,"Other"
8600,-77.6013566478797,33.0450520673142,1.78024097860512,"Other"
8770,-77.5874385144793,33.0316526944647,11.9393750213983,"Other"
8770,-77.549745411322,33.0353531419778,13.7196160000103,"Other"
8770,-77.5102441597769,33.0373008811798,13.7196160000172,"Other"
8770,-77.4707409366543,33.0392342581728,13.7196159999828,"Other"
8770,-77.4312357563939,33.0411532720312,13.7196160000172,"Other"
8770,-77.3917286334399,33.0430579218363,13.7196159999966,"Other"
8770,-77.3522195822405,33.044948206676,13.7196160000172,"Other"
8770,-77.3127086172485,33.0468241256447,13.7196159999828,"Other"
8770,-77.2731957529207,33.048685677844,13.7196160000103,"Other"
8770,-77.2336810037181,33.0505328623818,13.7196160000034,"Other"
8770,-77.1941643841059,33.052365678373,13.7196159999966,"Other"
8770,-77.1546459085536,33.054184124939,13.7196160000172,"Other"
8770,-77.1151255915346,33.0559882012083,13.7196159999966,"Other"
8770,-77.0756034475263,33.0577779063157,13.7196160000172,"Other"
8770,-77.0465070458108,33.0626031541946,5.85804900433621,"Other"
7660,-78.8788007368612,33.0079251722723,0.532433072627503,"Other"
7660,-78.8558967848605,33.001635419893,8.80057166391127,"Other"
7670,-78.8429799325544,32.9876489551413,2.8962362965589,"Other"
7660,-78.834831335966,33.0105275500286,0.270735391413741,"Other"
7670,-78.8151215540985,32.9985965230244,13.448880608569,"Other"
7670,-78.7763009695977,33.0014224133134,13.545227056376,"Other"
7670,-78.739400236787,33.0094300313952,8.48222575743372,"Other"
7670,-78.7016751314983,33.0161300246871,4.69729409762862,"Other"
7670,-78.6777457723772,33.0232148450362,0.035323906581665,"Other"
8580,-78.4446919272356,33.0346873575719,0.405795976121223,"Other"
8580,-78.4177488131763,33.0249239365915,10.6437709559806,"Other"
8580,-78.3814576906535,33.0245279058657,13.7196159999828,"Other"
8580,-78.3419843060001,33.0267778614623,13.7196160000034,"Other"
8580,-78.302508644662,33.0290134705946,13.719615999969,"Other"
8580,-78.2630307209993,33.0312347321948,13.7196159999966,"Other"
8580,-78.223550549377,33.0334416452018,13.7196159999897,"Other"
8580,-78.1840681441651,33.0356342085611,13.7196159999828,"Other"
8580,-78.1445835197384,33.0378124212249,13.7196160000034,"Other"
8580,-78.1050966904769,33.039976282152,13.7196159999828,"Other"
8580,-78.0656076707651,33.0421257903078,13.7196160000034,"Other"
8580,-78.0261164749926,33.0442609446645,13.719615999969,"Other"
8580,-77.9875487493053,33.0470988334364,12.9732595686076,"Other"
8590,-77.9705323023276,33.0339232417436,0.746356431388965,"Other"
8580,-77.9532481584229,33.0572093925998,5.13861605970089,"Other"
8590,-77.9434621543782,33.0432654552699,8.58099994028876,"Other"
8580,-77.9269247904397,33.0654967670555,0.063070815893285,"Other"
8590,-77.9075409027844,33.0505115631196,13.6565451840895,"Other"
8590,-77.8685499779804,33.0530034711607,13.389730301422,"Other"
8600,-77.851091930382,33.0386486423154,0.329885698581468,"Other"
8590,-77.8321762259052,33.0613103814764,7.62689122641094,"Other"
8600,-77.8241866706737,33.0464728307556,6.09272477357181,"Other"
8590,-77.7997136621826,33.0695316420506,1.63049476446035,"Other"
8600,-77.7876960245475,33.0550495269858,12.0891212355431,"Other"
8600,-77.7496183846013,33.0588050338457,13.719615999969,"Other"
8600,-77.7101102989339,33.0608253216069,13.7196160000034,"Other"
8600,-77.6706001669233,33.0628312466187,13.7196159999828,"Other"
8600,-77.6310880030056,33.0648228079199,13.7196159999828,"Other"
8600,-77.5922260982902,33.0673566984191,13.1794271538787,"Other"
8770,-77.5756586911028,33.0532267959676,0.540188846110918,"Other"
8600,-77.5552126745559,33.0755613646369,7.60824924638298,"Other"
8770,-77.5481293586393,33.0602986445837,6.11136675361357,"Other"
8600,-77.5234363149734,33.0833585099092,1.62841156058222,"Other"
8770,-77.5110717233094,33.0690083215636,12.0912044394212,"Other"
8770,-77.4730193171423,33.0726453970347,13.719615999969,"Other"
8770,-77.4334972103865,33.0745651256032,13.7196160000034,"Other"
8770,-77.3939731584332,33.0764704848362,13.7196159999828,"Other"
8770,-77.3544471757493,33.0783614738197,13.7196160000034,"Other"
8770,-77.3149192768059,33.0802380916465,13.719615999969,"Other"
8770,-77.2753894760782,33.082100337416,13.7196159999966,"Other"
8770,-77.2358577880459,33.0839482102345,13.7196159999897,"Other"
8770,-77.1963242271927,33.085781709215,13.7196159999828,"Other"
8770,-77.1567888080064,33.0876008334774,13.7196160000034,"Other"
8770,-77.1172515449789,33.089405582148,13.7196159999828,"Other"
8770,-77.0777124526064,33.0911959543602,13.7196160000034,"Other"
8770,-77.0400997098735,33.0940159973578,12.2487551654059,"Other"
8770,-77.0165531967559,33.106750805798,0.485535587107993,"Other"
